Time (h),miR-200,ZEB mRNA ,miR-34,SNAIL mRNA,Signal driving SNAIL
51.83333333,22107.31645,47.32458969,17800.74456,408.5042742,34555.55556
51.875,22100.88619,47.34727242,17798.95952,408.6140009,34583.33333
51.91666667,22094.46176,47.36995822,17797.17617,408.7236412,34611.11111
51.95833333,22088.04315,47.39264712,17795.39451,408.8331952,34638.88889
52,22081.63035,47.41533915,17793.61453,408.9426631,34666.66667
52.04166667,22075.22335,47.43803434,17791.83624,409.0520451,34694.44444
52.08333333,22068.82213,47.46073272,17790.05962,409.1613412,34722.22222
52.125,22062.42668,47.48343432,17788.28467,409.2705516,34750
52.16666667,22056.037,47.50613918,17786.5114,409.3796764,34777.77778
52.20833333,22049.65306,47.52884731,17784.73979,409.4887159,34805.55556
52.25,22043.27485,47.55155876,17782.96984,409.5976701,34833.33333
52.29166667,22036.90236,47.57427355,17781.20155,409.7065393,34861.11111
52.33333333,22030.53558,47.59699171,17779.43491,409.8153235,34888.88889
52.375,22024.17449,47.61971328,17777.66992,409.9240229,34916.66667
52.41666667,22017.81909,47.64243827,17775.90658,410.0326376,34944.44444
52.45833333,22011.46936,47.66516673,17774.14488,410.1411678,34972.22222
52.5,22005.12528,47.68789869,17772.38482,410.2496137,35000
52.54166667,21998.78685,47.71063416,17770.62639,410.3579753,35027.77778
52.58333333,21992.45405,47.73337319,17768.8696,410.4662529,35055.55556
52.625,21986.12687,47.7561158,17767.11443,410.5744466,35083.33333
52.66666667,21979.80529,47.77886203,17765.36088,410.6825565,35111.11111
52.70833333,21973.48931,47.8016119,17763.60896,410.7905827,35138.88889
52.75,21967.17891,47.82436544,17761.85865,410.8985255,35166.66667
52.79166667,21960.87407,47.84712269,17760.10995,411.006385,35194.44444
52.83333333,21954.57479,47.86988367,17758.36286,411.1141612,35222.22222
52.875,21948.28106,47.89264841,17756.61738,411.2218544,35250
52.91666667,21941.99285,47.91541695,17754.8735,411.3294648,35277.77778
52.95833333,21935.71016,47.93818932,17753.13121,411.4369923,35305.55556
53,21929.43297,47.96096554,17751.39051,411.5444373,35333.33333
53.04166667,21923.16128,47.98374564,17749.65141,411.6517999,35361.11111
53.08333333,21916.89506,48.00652966,17747.91389,411.7590801,35388.88889
53.125,21910.63431,48.02931763,17746.17795,411.8662782,35416.66667
53.16666667,21904.37901,48.05210957,17744.44359,411.9733942,35444.44444
53.20833333,21898.12916,48.07490551,17742.7108,412.0804284,35472.22222
53.25,21891.88473,48.0977055,17740.97959,412.1873809,35500
53.29166667,21885.64572,48.12050954,17739.24994,412.2942518,35527.77778
53.33333333,21879.41211,48.14331769,17737.52185,412.4010413,35555.55556
53.375,21873.18389,48.16612996,17735.79532,412.5077495,35583.33333
53.41666667,21866.96104,48.18894638,17734.07035,412.6143766,35611.11111
53.45833333,21860.74356,48.211767,17732.34692,412.7209227,35638.88889
53.5,21854.53144,48.23459183,17730.62505,412.8273879,35666.66667
53.54166667,21848.32465,48.25742091,17728.90472,412.9337725,35694.44444
53.58333333,21842.12318,48.28025426,17727.18592,413.0400765,35722.22222
53.625,21835.92703,48.30309192,17725.46867,413.1463002,35750
53.66666667,21829.73618,48.32593392,17723.75294,413.2524436,35777.77778
53.70833333,21823.55062,48.34878029,17722.03875,413.3585069,35805.55556
53.75,21817.37034,48.37163105,17720.32608,413.4644902,35833.33333
53.79166667,21811.19531,48.39448624,17718.61492,413.5703937,35861.11111
53.83333333,21805.02554,48.41734589,17716.90529,413.6762176,35888.88889
53.875,21798.861,48.44021003,17715.19717,413.7819619,35916.66667
53.91666667,21792.70169,48.46307869,17713.49056,413.8876269,35944.44444
53.95833333,21786.54759,48.4859519,17711.78545,413.9932127,35972.22222
54,21780.39869,48.50882968,17710.08184,414.0987194,36000
54.04166667,21774.25497,48.53171207,17708.37974,414.2041472,36027.77778
54.08333333,21768.11643,48.55459911,17706.67912,414.3094962,36055.55556
54.125,21761.98305,48.57749081,17704.98,414.4147665,36083.33333
54.16666667,21755.85482,48.60038721,17703.28236,414.5199584,36111.11111
54.20833333,21749.73172,48.62328834,17701.58621,414.6250719,36138.88889
54.25,21743.63137,48.64622233,17699.89888,414.7298779,36166.66667
54.29166667,21737.55409,48.66918973,17698.22052,414.834372,36194.44444
54.33333333,21731.4823,48.69216258,17696.5438,414.9387831,36222.22222
54.375,21725.41601,48.71514093,17694.86871,415.0431112,36250
54.41666667,21719.35518,48.7381248,17693.19525,415.1473564,36277.77778
54.45833333,21713.29983,48.76111423,17691.52343,415.2515189,36305.55556
54.5,21707.24992,48.78410925,17689.85323,415.3555988,36333.33333
54.54166667,21701.20546,48.80710989,17688.18465,415.4595962,36361.11111
54.58333333,21695.16643,48.83011619,17686.51769,415.5635113,36388.88889
54.625,21689.13281,48.85312817,17684.85234,415.6673441,36416.66667
54.66666667,21683.10461,48.87614587,17683.18861,415.7710948,36444.44444
54.70833333,21677.0818,48.89916932,17681.52649,415.8747636,36472.22222
54.75,21671.06438,48.92219856,17679.86597,415.9783506,36500
54.79166667,21665.05233,48.94523362,17678.20706,416.0818558,36527.77778
54.83333333,21659.04565,48.96827452,17676.54975,416.1852794,36555.55556
54.875,21653.04432,48.99132131,17674.89404,416.2886216,36583.33333
54.91666667,21647.04833,49.01437401,17673.23991,416.3918824,36611.11111
54.95833333,21641.05766,49.03743266,17671.58738,416.4950621,36638.88889
55,21635.07232,49.06049729,17669.93644,416.5981607,36666.66667
55.04166667,21629.09228,49.08356793,17668.28708,416.7011783,36694.44444
55.08333333,21623.11754,49.10664461,17666.63931,416.8041151,36722.22222
55.125,21617.14809,49.12972738,17664.99311,416.9069712,36750
55.16666667,21611.18391,49.15281625,17663.34848,417.0097467,36777.77778
55.20833333,21605.22499,49.17591127,17661.70543,417.1124418,36805.55556
55.25,21599.27132,49.19901246,17660.06394,417.2150566,36833.33333
55.29166667,21593.32289,49.22211986,17658.42402,417.3175912,36861.11111
55.33333333,21587.37969,49.2452335,17656.78566,417.4200458,36888.88889
55.375,21581.44171,49.26835341,17655.14887,417.5224204,36916.66667
55.41666667,21575.50893,49.29147963,17653.51362,417.6247152,36944.44444
55.45833333,21569.58135,49.31461219,17651.87993,417.7269303,36972.22222
55.5,21563.65896,49.33775112,17650.24779,417.8290659,37000
55.54166667,21557.74173,49.36089645,17648.61719,417.9311221,37027.77778
55.58333333,21551.82967,49.38404821,17646.98814,418.033099,37055.55556
55.625,21545.92276,49.40720645,17645.36063,418.1349967,37083.33333
55.66666667,21540.02098,49.43037118,17643.73465,418.2368154,37111.11111
55.70833333,21534.12434,49.45354245,17642.11021,418.3385551,37138.88889
55.75,21528.23281,49.47672029,17640.4873,418.4402161,37166.66667
55.79166667,21522.34638,49.49990472,17638.86591,418.5417984,37194.44444
55.83333333,21516.46505,49.52309579,17637.24605,418.6433022,37222.22222
55.875,21510.5888,49.54629352,17635.62771,418.7447276,37250
55.91666667,21504.71763,49.56949794,17634.01088,418.8460747,37277.77778
55.95833333,21498.85151,49.5927091,17632.39558,418.9473437,37305.55556
56,21492.99045,49.61592701,17630.78178,419.0485346,37333.33333
56.04166667,21487.13442,49.63915172,17629.16949,419.1496477,37361.11111
56.08333333,21481.28342,49.66238326,17627.5587,419.250683,37388.88889
56.125,21475.43743,49.68562165,17625.94942,419.3516406,37416.66667
56.16666667,21469.59645,49.70886694,17624.34163,419.4525208,37444.44444
56.20833333,21463.76046,49.73211915,17622.73534,419.5533235,37472.22222
56.25,21457.92945,49.75537832,17621.13054,419.654049,37500
56.29166667,21452.10342,49.77864447,17619.52724,419.7546974,37527.77778
56.33333333,21446.28234,49.80191765,17617.92541,419.8552688,37555.55556
56.375,21440.46621,49.82519789,17616.32507,419.9557633,37583.33333
56.41666667,21434.65502,49.84848521,17614.72621,420.056181,37611.11111
56.45833333,21428.84876,49.87177965,17613.12882,420.1565222,37638.88889
56.5,21423.0474,49.89508124,17611.53291,420.2567868,37666.66667
56.54166667,21417.25096,49.91839002,17609.93847,420.3569751,37694.44444
56.58333333,21411.4594,49.94170601,17608.34549,420.4570871,37722.22222
56.625,21405.67273,49.96502926,17606.75398,420.557123,37750
56.66666667,21399.89092,49.98835978,17605.16393,420.657083,37777.77778
56.70833333,21394.11398,50.01169763,17603.57533,420.7569671,37805.55556
56.75,21388.34188,50.03504282,17601.98819,420.8567755,37833.33333
56.79166667,21382.57462,50.05839538,17600.4025,420.9565082,37861.11111
56.83333333,21376.81218,50.08175537,17598.81826,421.0561655,37888.88889
56.875,21371.05455,50.10512279,17597.23546,421.1557474,37916.66667
56.91666667,21365.30173,50.1284977,17595.6541,421.2552542,37944.44444
56.95833333,21359.5537,50.15188012,17594.07419,421.3546858,37972.22222
57,21353.81045,50.17527007,17592.4957,421.4540425,38000
57.04166667,21348.07197,50.19866761,17590.91865,421.5533243,38027.77778
57.08333333,21342.33825,50.22207275,17589.34302,421.6525314,38055.55556
57.125,21336.60927,50.24548553,17587.76883,421.751664,38083.33333
57.16666667,21330.88503,50.26890599,17586.19605,421.8507221,38111.11111
57.20833333,21325.16551,50.29233415,17584.62469,421.9497058,38138.88889
57.25,21319.4507,50.31577005,17583.05475,422.0486154,38166.66667
57.29166667,21313.7406,50.33921372,17581.48622,422.1474509,38194.44444
57.33333333,21308.03518,50.3626652,17579.9191,422.2462124,38222.22222
57.375,21302.33445,50.38612451,17578.35339,422.3449002,38250
57.41666667,21296.63838,50.40959169,17576.78908,422.4435142,38277.77778
57.45833333,21290.94697,50.43306677,17575.22617,422.5420547,38305.55556
57.5,21285.2602,50.45654978,17573.66465,422.6405217,38333.33333
57.54166667,21279.57807,50.48004076,17572.10453,422.7389154,38361.11111
57.58333333,21273.90056,50.50353974,17570.5458,422.837236,38388.88889
57.625,21268.22767,50.52704675,17568.98846,422.9354835,38416.66667
57.66666667,21262.55937,50.55056182,17567.4325,423.033658,38444.44444
57.70833333,21256.89566,50.57408499,17565.87792,423.1317598,38472.22222
57.75,21251.23653,50.59761629,17564.32472,423.2297889,38500
57.79166667,21245.58197,50.62115575,17562.77289,423.3277454,38527.77778
57.83333333,21239.93197,50.64470341,17561.22244,423.4256296,38555.55556
57.875,21234.2865,50.66825929,17559.67335,423.5234414,38583.33333
57.91666667,21228.64558,50.69182343,17558.12563,423.6211811,38611.11111
57.95833333,21223.00917,50.71539587,17556.57927,423.7188488,38638.88889
58,21217.37727,50.73897662,17555.03427,423.8164445,38666.66667
58.04166667,21211.74988,50.76256574,17553.49062,423.9139684,38694.44444
58.08333333,21206.12697,50.78616324,17551.94833,424.0114208,38722.22222
58.125,21200.50854,50.80976917,17550.40739,424.1088015,38750
58.16666667,21194.89457,50.83338355,17548.86779,424.2061109,38777.77778
58.20833333,21189.28506,50.85700642,17547.32953,424.303349,38805.55556
58.25,21183.68,50.88063781,17545.79261,424.400516,38833.33333
58.29166667,21178.07936,50.90427775,17544.25703,424.4976119,38861.11111
58.33333333,21172.48315,50.92792627,17542.72279,424.594637,38888.88889
58.375,21166.89135,50.95158342,17541.18987,424.6915913,38916.66667
58.41666667,21161.30394,50.97524921,17539.65828,424.788475,38944.44444
58.45833333,21155.72092,50.99892369,17538.12801,424.8852881,38972.22222
58.5,21150.14228,51.02260688,17536.59907,424.9820309,39000
58.54166667,21144.56801,51.04629882,17535.07144,425.0787034,39027.77778
58.58333333,21138.99808,51.06999954,17533.54512,425.1753058,39055.55556
58.625,21133.4325,51.09370907,17532.02012,425.2718382,39083.33333
58.66666667,21127.87125,51.11742744,17530.49642,425.3683008,39111.11111
58.70833333,21122.31432,51.1411547,17528.97403,425.4646936,39138.88889
58.75,21116.76171,51.16489087,17527.45294,425.5610167,39166.66667
58.79166667,21111.21338,51.18863598,17525.93314,425.6572704,39194.44444
58.83333333,21105.66935,51.21239006,17524.41465,425.7534547,39222.22222
58.875,21100.12959,51.23615315,17522.89744,425.8495698,39250
58.91666667,21094.59409,51.25992529,17521.38152,425.9456158,39277.77778
58.95833333,21089.06285,51.2837065,17519.86689,426.0415928,39305.55556
59,21083.53584,51.30749681,17518.35354,426.137501,39333.33333
59.04166667,21078.01307,51.33129626,17516.84147,426.2333404,39361.11111
59.08333333,21072.49452,51.35510488,17515.33068,426.3291112,39388.88889
59.125,21066.98017,51.37892271,17513.82116,426.4248136,39416.66667
59.16666667,21061.47003,51.40274977,17512.3129,426.5204476,39444.44444
59.20833333,21055.96406,51.4265861,17510.80592,426.6160134,39472.22222
59.25,21050.46228,51.45043174,17509.3002,426.7115111,39500
59.29166667,21044.96465,51.4742867,17507.79573,426.8069409,39527.77778
59.33333333,21039.47118,51.49815104,17506.29253,426.9023028,39555.55556
59.375,21033.98184,51.52202477,17504.79058,426.997597,39583.33333
59.41666667,21028.49664,51.54590793,17503.28988,427.0928237,39611.11111
59.45833333,21023.01555,51.56980056,17501.79042,427.1879828,39638.88889
59.5,21017.53858,51.59370269,17500.29221,427.2830747,39666.66667
59.54166667,21012.06569,51.61761434,17498.79524,427.3780994,39694.44444
59.58333333,21006.5969,51.64153556,17497.29951,427.473057,39722.22222
59.625,21001.13217,51.66546637,17495.80501,427.5679476,39750
59.66666667,20995.67151,51.6894068,17494.31175,427.6627715,39777.77778
59.70833333,20990.2149,51.7133569,17492.81971,427.7575286,39805.55556
59.75,20984.76232,51.73731669,17491.3289,427.8522192,39833.33333
59.79166667,20979.31378,51.7612862,17489.83931,427.9468434,39861.11111
59.83333333,20973.86925,51.78526547,17488.35094,428.0414013,39888.88889
59.875,20968.42873,51.80925453,17486.86378,428.1358929,39916.66667
59.91666667,20962.99221,51.83325342,17485.37784,428.2303186,39944.44444
59.95833333,20957.55966,51.85726215,17483.89311,428.3246783,39972.22222
60,20952.1311,51.88128078,17482.40958,428.4189722,40000
60.04166667,20946.70649,51.90530932,17480.92725,428.5132004,40027.77778
60.08333333,20941.28583,51.92934782,17479.44613,428.6073631,40055.55556
60.125,20935.86911,51.9533963,17477.9662,428.7014604,40083.33333
60.16666667,20930.45632,51.9774548,17476.48746,428.7954924,40111.11111
60.20833333,20925.04744,52.00152335,17475.00991,428.8894593,40138.88889
60.25,20919.64247,52.02560199,17473.53356,428.9833611,40166.66667
60.29166667,20914.24139,52.04969074,17472.05838,429.077198,40194.44444
60.33333333,20908.8442,52.07378963,17470.58438,429.1709701,40222.22222
60.375,20903.45087,52.09789871,17469.11157,429.2646776,40250
60.41666667,20898.06141,52.122018,17467.63992,429.3583206,40277.77778
60.45833333,20892.67579,52.14614754,17466.16945,429.4518991,40305.55556
60.5,20887.29402,52.17028735,17464.70015,429.5454134,40333.33333
60.54166667,20881.91607,52.19443748,17463.23201,429.6388636,40361.11111
60.58333333,20876.54193,52.21859795,17461.76503,429.7322497,40388.88889
60.625,20871.1716,52.24276879,17460.29921,429.825572,40416.66667
60.66666667,20865.80506,52.26695004,17458.83455,429.9188305,40444.44444
60.70833333,20860.44231,52.29114174,17457.37103,430.0120254,40472.22222
60.75,20855.08332,52.31534391,17455.90867,430.1051567,40500
60.79166667,20849.7281,52.33955658,17454.44745,430.1982247,40527.77778
60.83333333,20844.37662,52.36377979,17452.98737,430.2912294,40555.55556
60.875,20839.02888,52.38801358,17451.52844,430.3841711,40583.33333
60.91666667,20833.68486,52.41225796,17450.07064,430.4770497,40611.11111
60.95833333,20828.34456,52.43651299,17448.61397,430.5698654,40638.88889
61,20823.00796,52.46077868,17447.15843,430.6626185,40666.66667
61.04166667,20817.67505,52.48505507,17445.70402,430.7553089,40694.44444
61.08333333,20812.34583,52.5093422,17444.25073,430.8479368,40722.22222
61.125,20807.02027,52.5336401,17442.79856,430.9405024,40750
61.16666667,20801.69837,52.55794879,17441.34751,431.0330057,40777.77778
61.20833333,20796.38012,52.58226832,17439.89757,431.1254469,40805.55556
61.25,20791.06551,52.60659871,17438.44875,431.2178262,40833.33333
61.29166667,20785.75452,52.63094,17437.00103,431.3101436,40861.11111
61.33333333,20780.44714,52.65529221,17435.55441,431.4023993,40888.88889
61.375,20775.14336,52.67965539,17434.1089,431.4945933,40916.66667
61.41666667,20769.84318,52.70402957,17432.66448,431.586726,40944.44444
61.45833333,20764.54658,52.72841477,17431.22116,431.6787973,40972.22222
61.5,20759.25354,52.75281103,17429.77893,431.7708073,41000
61.54166667,20753.96406,52.77721838,17428.33779,431.8627563,41027.77778
61.58333333,20748.67813,52.80163686,17426.89774,431.9546444,41055.55556
61.625,20743.39573,52.82606649,17425.45876,432.0464716,41083.33333
61.66666667,20738.11686,52.85050732,17424.02087,432.1382381,41111.11111
61.70833333,20732.8415,52.87495936,17422.58405,432.229944,41138.88889
61.75,20727.56964,52.89942267,17421.1483,432.3215895,41166.66667
61.79166667,20722.30127,52.92389726,17419.71362,432.4131746,41194.44444
61.83333333,20717.03638,52.94838317,17418.28001,432.5046996,41222.22222
61.875,20711.77495,52.97288043,17416.84746,432.5961645,41250
61.91666667,20706.51698,52.99738908,17415.41597,432.6875695,41277.77778
61.95833333,20701.26246,53.02190915,17413.98554,432.7789146,41305.55556
62,20696.01137,53.04644066,17412.55616,432.8702001,41333.33333
62.04166667,20690.76371,53.07098366,17411.12783,432.961426,41361.11111
62.08333333,20685.51945,53.09553818,17409.70055,433.0525925,41388.88889
62.125,20680.2786,53.12010424,17408.27431,433.1436997,41416.66667
62.16666667,20675.04114,53.14468189,17406.84912,433.2347477,41444.44444
62.20833333,20669.80705,53.16927115,17405.42496,433.3257366,41472.22222
62.25,20664.57633,53.19387205,17404.00183,433.4166667,41500
62.29166667,20659.34896,53.21848463,17402.57974,433.5075379,41527.77778
62.33333333,20654.12494,53.24310892,17401.15867,433.5983505,41555.55556
62.375,20648.90425,53.26774496,17399.73863,433.6891045,41583.33333
62.41666667,20643.68689,53.29239277,17398.31961,433.7798002,41611.11111
62.45833333,20638.47283,53.3170524,17396.90161,433.8704375,41638.88889
62.5,20633.26208,53.34172386,17395.48462,433.9610167,41666.66667
62.54166667,20628.05461,53.36640719,17394.06865,434.0515379,41694.44444
62.58333333,20622.85042,53.39110244,17392.65369,434.1420012,41722.22222
62.625,20617.64949,53.41580962,17391.23973,434.2324067,41750
62.66666667,20612.45182,53.44052877,17389.82677,434.3227545,41777.77778
62.70833333,20607.25739,53.46525993,17388.41481,434.4130448,41805.55556
62.75,20602.0662,53.49000312,17387.00385,434.5032778,41833.33333
62.79166667,20596.87822,53.51475839,17385.59388,434.5934535,41861.11111
62.83333333,20591.69346,53.53952575,17384.18491,434.683572,41888.88889
62.875,20586.51189,53.56430525,17382.77691,434.7736335,41916.66667
62.91666667,20581.33351,53.58909692,17381.36991,434.8636382,41944.44444
62.95833333,20576.15831,53.61390078,17379.96388,434.9535861,41972.22222
63,20570.98627,53.63871688,17378.55883,435.0434773,42000
63.04166667,20565.81738,53.66354524,17377.15475,435.1333121,42027.77778
63.08333333,20560.65164,53.6883859,17375.75165,435.2230905,42055.55556
63.125,20555.48903,53.71323889,17374.34951,435.3128126,42083.33333
63.16666667,20550.32953,53.73810424,17372.94833,435.4024787,42111.11111
63.20833333,20545.17315,53.76298198,17371.54812,435.4920887,42138.88889
63.25,20540.01986,53.78787216,17370.14887,435.5816429,42166.66667
63.29166667,20534.86966,53.81277479,17368.75057,435.6711413,42194.44444
63.33333333,20529.72254,53.83768992,17367.35322,435.7605841,42222.22222
63.375,20524.57848,53.86261757,17365.95682,435.8499715,42250
63.41666667,20519.43747,53.88755777,17364.56136,435.9393035,42277.77778
63.45833333,20514.2995,53.91251057,17363.16685,436.0285802,42305.55556
63.5,20509.16456,53.93747599,17361.77328,436.1178019,42333.33333
63.54166667,20504.03264,53.96245407,17360.38064,436.2069686,42361.11111
63.58333333,20498.90373,53.98744483,17358.98894,436.2960805,42388.88889
63.625,20493.77782,54.01244832,17357.59816,436.3851376,42416.66667
63.66666667,20488.65489,54.03746456,17356.20831,436.4741401,42444.44444
63.70833333,20483.53493,54.06249358,17354.81939,436.5630882,42472.22222
63.75,20478.41794,54.08753542,17353.43138,436.651982,42500
63.79166667,20473.3039,54.11259011,17352.04429,436.7408215,42527.77778
63.83333333,20468.1928,54.13765769,17350.65812,436.8296069,42555.55556
63.875,20463.08463,54.16273818,17349.27285,436.9183384,42583.33333
63.91666667,20457.97937,54.18783162,17347.88849,437.0070161,42611.11111
63.95833333,20452.87703,54.21293804,17346.50504,437.0956401,42638.88889
64,20447.77757,54.23805747,17345.12249,437.1842105,42666.66667
64.04166667,20442.68101,54.26318995,17343.74083,437.2727275,42694.44444
64.08333333,20437.58731,54.28833551,17342.36007,437.3611911,42722.22222
64.125,20432.49648,54.31349418,17340.9802,437.4496016,42750
64.16666667,20427.4085,54.33866599,17339.60122,437.537959,42777.77778
64.20833333,20422.32336,54.36385098,17338.22312,437.6262634,42805.55556
64.25,20417.24104,54.38904918,17336.84591,437.7145151,42833.33333
64.29166667,20412.16155,54.41426062,17335.46957,437.802714,42861.11111
64.33333333,20407.08486,54.43948534,17334.09411,437.8908605,42888.88889
64.375,20402.01096,54.46472336,17332.71952,437.9789545,42916.66667
64.41666667,20396.93985,54.48997472,17331.3458,438.0669962,42944.44444
64.45833333,20391.8715,54.51523945,17329.97295,438.1549857,42972.22222
64.5,20386.80592,54.54051758,17328.60096,438.2429232,43000
64.54166667,20381.74309,54.56580916,17327.22983,438.3308087,43027.77778
64.58333333,20376.683,54.5911142,17325.85955,438.4186425,43055.55556
64.625,20371.62564,54.61643274,17324.49013,438.5064246,43083.33333
64.66666667,20366.57099,54.64176482,17323.12156,438.5941552,43111.11111
64.70833333,20361.51904,54.66711046,17321.75383,438.6818344,43138.88889
64.75,20356.46979,54.69246971,17320.38695,438.7694623,43166.66667
64.79166667,20351.42323,54.71784259,17319.02091,438.857039,43194.44444
64.83333333,20346.37933,54.74322913,17317.65571,438.9445647,43222.22222
64.875,20341.33809,54.76862937,17316.29134,439.0320396,43250
64.91666667,20336.2995,54.79404334,17314.9278,439.1194636,43277.77778
64.95833333,20331.26355,54.81947107,17313.56509,439.206837,43305.55556
65,20326.23023,54.84491259,17312.2032,439.2941599,43333.33333
65.04166667,20321.19952,54.87036795,17310.84213,439.3814324,43361.11111
65.08333333,20316.17141,54.89583716,17309.48189,439.4686547,43388.88889
65.125,20311.1459,54.92132027,17308.12245,439.5558268,43416.66667
65.16666667,20306.12297,54.9468173,17306.76383,439.6429489,43444.44444
65.20833333,20301.10261,54.97232829,17305.40602,439.7300211,43472.22222
65.25,20296.0848,54.99785327,17304.04902,439.8170436,43500
65.29166667,20291.1146,55.02362392,17302.71135,439.9033529,43527.77778
65.33333333,20286.1726,55.04954059,17301.38506,439.9892347,43555.55556
65.375,20281.23393,55.07547544,17300.05988,440.0750554,43583.33333
65.41666667,20276.29856,55.10142852,17298.73583,440.1608151,43611.11111
65.45833333,20271.3665,55.12739987,17297.41289,440.2465139,43638.88889
65.5,20266.43774,55.15338954,17296.09107,440.3321519,43666.66667
65.54166667,20261.51226,55.17939759,17294.77037,440.4177291,43694.44444
65.58333333,20256.59006,55.20542406,17293.45078,440.5032456,43722.22222
65.625,20251.67114,55.23146899,17292.13231,440.5887016,43750
65.66666667,20246.75548,55.25753243,17290.81494,440.674097,43777.77778
65.70833333,20241.84307,55.28361444,17289.49868,440.759432,43805.55556
65.75,20236.93391,55.30971506,17288.18353,440.8447067,43833.33333
65.79166667,20232.02799,55.33583434,17286.86948,440.9299211,43861.11111
65.83333333,20227.1253,55.36197232,17285.55653,441.0150754,43888.88889
65.875,20222.22584,55.38812906,17284.24469,441.1001695,43916.66667
65.91666667,20217.32958,55.4143046,17282.93394,441.1852037,43944.44444
65.95833333,20212.43654,55.44049899,17281.62429,441.2701779,43972.22222
66,20207.54669,55.46671228,17280.31573,441.3550924,44000
66.04166667,20202.66002,55.49294451,17279.00826,441.439947,44027.77778
66.08333333,20197.77654,55.51919574,17277.70189,441.524742,44055.55556
66.125,20192.89624,55.54546601,17276.3966,441.6094774,44083.33333
66.16666667,20188.0191,55.57175537,17275.0924,441.6941533,44111.11111
66.20833333,20183.14511,55.59806386,17273.78928,441.7787697,44138.88889
66.25,20178.27427,55.62439154,17272.48724,441.8633269,44166.66667
66.29166667,20173.40657,55.65073846,17271.18629,441.9478247,44194.44444
66.33333333,20168.54201,55.67710465,17269.88642,442.0322634,44222.22222
66.375,20163.68056,55.70349018,17268.58762,442.1166431,44250
66.41666667,20158.82224,55.72989508,17267.28989,442.2009637,44277.77778
66.45833333,20153.96702,55.7563194,17265.99324,442.2852254,44305.55556
66.5,20149.11489,55.7827632,17264.69766,442.3694282,44333.33333
66.54166667,20144.26586,55.80922652,17263.40315,442.4535723,44361.11111
66.58333333,20139.41991,55.83570941,17262.1097,442.5376578,44388.88889
66.625,20134.57704,55.86221191,17260.81732,442.6216846,44416.66667
66.66666667,20129.73723,55.88873408,17259.52601,442.7056529,44444.44444
66.70833333,20124.90048,55.91527597,17258.23575,442.7895629,44472.22222
66.75,20120.06678,55.94183761,17256.94655,442.8734145,44500
66.79166667,20115.23611,55.96841906,17255.65841,442.9572078,44527.77778
66.83333333,20110.40849,55.99502036,17254.37133,443.0409429,44555.55556
66.875,20105.58388,56.02164157,17253.0853,443.12462,44583.33333
66.91666667,20100.7623,56.04828274,17251.80032,443.2082391,44611.11111
66.95833333,20095.94372,56.0749439,17250.51639,443.2918002,44638.88889
67,20091.12814,56.10162511,17249.2335,443.3753036,44666.66667
67.04166667,20086.31555,56.12832641,17247.95166,443.4587491,44694.44444
67.08333333,20081.50595,56.15504786,17246.67087,443.542137,44722.22222
67.125,20076.69932,56.1817895,17245.39112,443.6254673,44750
67.16666667,20071.89566,56.20855138,17244.1124,443.7087401,44777.77778
67.20833333,20067.09495,56.23533355,17242.83473,443.7919555,44805.55556
67.25,20062.2972,56.26213605,17241.55809,443.8751135,44833.33333
67.29166667,20057.50239,56.28895894,17240.28248,443.9582143,44861.11111
67.33333333,20052.71052,56.31580226,17239.0079,444.0412579,44888.88889
67.375,20047.92157,56.34266605,17237.73436,444.1242445,44916.66667
67.41666667,20043.13554,56.36955038,17236.46184,444.207174,44944.44444
67.45833333,20038.35241,56.39645527,17235.19035,444.2900466,44972.22222
67.5,20033.57219,56.4233808,17233.91988,444.3728624,45000
67.54166667,20028.79486,56.45032699,17232.65044,444.4556214,45027.77778
67.58333333,20024.02042,56.4772939,17231.38201,444.5383238,45055.55556
67.625,20019.24885,56.50428157,17230.11461,444.6209695,45083.33333
67.66666667,20014.48015,56.53129006,17228.84822,444.7035588,45111.11111
67.70833333,20009.71432,56.55831942,17227.58284,444.7860916,45138.88889
67.75,20004.95133,56.58536968,17226.31847,444.8685682,45166.66667
67.79166667,20000.19118,56.6124409,17225.05512,444.9509884,45194.44444
67.83333333,19995.43388,56.63953313,17223.79277,445.0333525,45222.22222
67.875,19990.6794,56.66664641,17222.53144,445.1156605,45250
67.91666667,19985.92773,56.69378079,17221.2711,445.1979125,45277.77778
67.95833333,19981.17888,56.72093633,17220.01177,445.2801086,45305.55556
68,19976.43283,56.74811306,17218.75344,445.3622488,45333.33333
68.04166667,19971.68958,56.77531103,17217.4961,445.4443333,45361.11111
68.08333333,19966.94911,56.8025303,17216.23977,445.5263621,45388.88889
68.125,19962.21142,56.82977091,17214.98443,445.6083354,45416.66667
68.16666667,19957.4765,56.85703292,17213.73008,445.6902531,45444.44444
68.20833333,19952.74434,56.88431635,17212.47672,445.7721154,45472.22222
68.25,19948.01493,56.91162128,17211.22435,445.8539224,45500
68.29166667,19943.28827,56.93894773,17209.97297,445.9356741,45527.77778
68.33333333,19938.56434,56.96629577,17208.72257,446.0173706,45555.55556
68.375,19933.84314,56.99366544,17207.47315,446.0990121,45583.33333
68.41666667,19929.12467,57.02105678,17206.22472,446.1805986,45611.11111
68.45833333,19924.4089,57.04846985,17204.97727,446.2621301,45638.88889
